seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	relSummit	TSS_intersect	VistaLimb_intersect	H3K27Ac_intersect	category
chr3	87947990	87947990	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19560	137	4.84777	16.9024	13.7548	196	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	88177852	88177852	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19566	165	7.47152	19.7941	16.5597	184	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	88471308	88471308	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19569	111	6.12248	14.2498	11.1942	147	FALSE	FALSE	FALSE	
chr3	88510239	88510239	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19571b	203	7.45069	23.6552	20.3172	425	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	88532206	88532206	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19573	102	4.54729	13.2881	10.2693	314	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	88950188	88950188	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19577	85	4.86784	11.4983	8.55466	301	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	89214382	89214382	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19582	85	5.03593	11.5373	8.59215	183	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	89332968	89332968	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19587	185	6.74123	21.8162	18.5264	153	FALSE	FALSE	FALSE	
chr3	89418285	89418285	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19592a	158	6.03527	19.0279	15.8159	412	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	89418602	89418602	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19592b	54	3.74663	8.19094	5.42231	729	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	89998454	89998454	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19602a	219	6.42449	25.3559	21.976	314	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	89999226	89999226	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19602c	355	7.76103	39.1965	35.5387	1086	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	90004080	90004080	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19603	452	10.2868	49.0971	45.2805	148	TRUE	FALSE	FALSE	TSS
chr3	90220403	90220403	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19611	76	5.06135	10.5475	7.64775	117	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	90466441	90466441	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19620	260	9.24347	29.572	26.0981	192	TRUE	FALSE	FALSE	TSS
chr3	90475777	90475777	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19621	77	5.12226	10.6712	7.76671	116	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	90623886	90623886	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19625	273	9.2967	30.8384	27.3378	364	FALSE	FALSE	TRUE	H3K27Ac
chr3	93597334	93597334	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19631	70	4.90787	9.89627	7.03128	151	FALSE	FALSE	TRUE	H3K27Ac
chr3	95217781	95217781	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19640a	80	5.10997	10.9967	8.0708	143	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	95217975	95217975	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19640b	80	5.11975	11.0171	8.09052	337	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	95357257	95357257	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19644	188	8.10881	22.1569	18.8565	171	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	95495001	95495001	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19646	90	5.10485	12.0441	9.07361	408	FALSE	FALSE	TRUE	H3K27Ac
chr3	95675568	95675568	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19649	50	4.03552	7.79342	5.04266	177	FALSE	FALSE	TRUE	H3K27Ac
chr3	96727622	96727622	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19681	74	4.78125	10.2993	7.40871	217	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	96813412	96813412	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19682	111	6.08572	14.1735	11.1206	126	FALSE	FALSE	FALSE	
chr3	96989372	96989372	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19684	258	9.36221	29.2738	25.8063	172	FALSE	FALSE	FALSE	
chr3	97063081	97063081	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19686	94	5.6516	12.4835	9.49021	140	FALSE	FALSE	FALSE	
chr3	97158695	97158695	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19688b	90	5.40417	11.972	9.0039	319	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	97179286	97179286	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19689	119	6.31651	15.0717	11.986	195	FALSE	FALSE	FALSE	
chr3	97227518	97227518	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19691	171	6.73993	20.4476	17.1944	368	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	97253978	97253978	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19693a	124	6.15118	15.5571	12.4522	116	FALSE	FALSE	TRUE	H3K27Ac
chr3	97760118	97760118	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19700	156	7.27375	18.8915	15.6831	238	FALSE	FALSE	TRUE	H3K27Ac
chr3	97935035	97935035	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19703	319	9.13519	35.5618	31.9681	173	FALSE	FALSE	TRUE	H3K27Ac
chr3	97941914	97941914	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19704	131	5.60064	16.2426	13.1129	215	FALSE	FALSE	TRUE	H3K27Ac
chr3	97965048	97965048	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19705	254	8.72177	28.8877	25.4281	205	FALSE	FALSE	TRUE	H3K27Ac
chr3	98013343	98013343	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19706	105	5.14431	13.5663	10.532	178	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	98061020	98061020	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19708	127	4.7356	15.8465	12.7334	205	FALSE	FALSE	TRUE	H3K27Ac
chr3	98063341	98063341	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19709a	140	5.14108	17.166	14.0064	155	FALSE	FALSE	TRUE	H3K27Ac
chr3	98063493	98063493	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19709b	133	5.04205	16.4947	13.3584	307	FALSE	FALSE	TRUE	H3K27Ac
chr3	98086473	98086473	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19710	183	7.22961	21.6556	18.3696	407	FALSE	FALSE	TRUE	H3K27Ac
chr3	98935694	98935694	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19714	62	4.66871	9.09184	6.25789	195	FALSE	FALSE	FALSE	
chr3	98941443	98941443	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19715	380	10.5417	41.7709	38.0689	387	TRUE	FALSE	FALSE	TSS
chr3	99172482	99172482	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19721	159	6.967	19.1558	15.9373	110	FALSE	FALSE	FALSE	
chr3	99211397	99211397	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19722a	32	3.33147	5.79997	3.20698	94	FALSE	FALSE	TRUE	H3K27Ac
chr3	99211813	99211813	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19722b	136	6.14433	16.798	13.6531	510	FALSE	FALSE	TRUE	H3K27Ac
chr3	99248851	99248851	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19724	338	8.47916	37.4957	33.868	264	FALSE	FALSE	TRUE	H3K27Ac
chr3	99278159	99278159	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19727	2080	21.7321	213.148	208.011	343	FALSE	FALSE	FALSE	
chr3	99311721	99311721	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19729a	597	10.718	63.7673	59.7569	212	FALSE	FALSE	TRUE	H3K27Ac
chr3	99312115	99312115	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19729b	697	11.8123	73.8718	69.741	606	FALSE	FALSE	TRUE	H3K27Ac
chr3	99319012	99319012	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19730	66	4.69021	9.4555	6.60797	153	FALSE	FALSE	FALSE	
chr3	99447473	99447473	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19732a	589	12.382	62.9043	58.9051	264	FALSE	FALSE	TRUE	H3K27Ac
chr3	99447863	99447863	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19732b	17	2.60197	4.16777	1.73524	654	FALSE	FALSE	TRUE	H3K27Ac
chr3	99573806	99573806	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19733b	185	7.1133	21.8467	18.556	389	FALSE	FALSE	TRUE	H3K27Ac
chr3	99602877	99602877	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19734	337	10.784	37.3676	33.7422	205	FALSE	FALSE	TRUE	H3K27Ac
chr3	99641582	99641582	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19735	500	11.6751	53.9805	50.095	222	FALSE	FALSE	FALSE	
chr3	99650535	99650535	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19737	163	6.74994	19.5641	16.3356	195	FALSE	FALSE	FALSE	
chr3	99664045	99664045	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19738	1189	11.9975	123.58	118.997	191	FALSE	FALSE	TRUE	H3K27Ac
chr3	99666233	99666233	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19739	1521	13.8036	156.94	152.133	296	FALSE	FALSE	TRUE	H3K27Ac
chr3	99709267	99709267	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19740a	157	5.86786	18.9698	15.7593	235	FALSE	FALSE	TRUE	H3K27Ac
chr3	99709746	99709746	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19740b	505	11.1855	54.4686	50.577	714	FALSE	FALSE	TRUE	H3K27Ac
chr3	99749863	99749863	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19741	127	6.28746	15.8585	12.745	128	FALSE	FALSE	TRUE	H3K27Ac
chr3	99810680	99810680	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19743	461	9.82945	50.0196	46.1895	445	FALSE	FALSE	TRUE	H3K27Ac
chr3	99854594	99854594	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19745	136	6.16442	16.8459	13.6997	124	FALSE	FALSE	TRUE	H3K27Ac
chr3	99856652	99856652	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19746	102	5.64507	13.2406	10.2233	272	FALSE	FALSE	TRUE	H3K27Ac
chr3	99931439	99931439	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19748	53	3.91355	8.06781	5.30492	122	FALSE	FALSE	TRUE	H3K27Ac
chr3	99932623	99932623	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19749	115	5.42455	14.6388	11.5663	123	FALSE	FALSE	TRUE	H3K27Ac
chr3	99954249	99954249	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19750	115	6.09728	14.6094	11.5377	160	FALSE	FALSE	FALSE	
chr3	99960052	99960052	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19751a	180	6.54586	21.2887	18.0119	327	FALSE	FALSE	FALSE	
chr3	99960284	99960284	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19751b	217	7.25729	25.0949	21.7227	559	FALSE	FALSE	FALSE	
chr3	99966197	99966197	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19752a	315	7.61997	35.125	31.5395	284	FALSE	FALSE	TRUE	H3K27Ac
chr3	99966466	99966466	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19752b	702	12.3051	74.366	70.2302	553	FALSE	FALSE	TRUE	H3K27Ac
chr3	100711717	100711717	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19764	211	8.02897	24.5585	21.1981	152	FALSE	FALSE	TRUE	H3K27Ac
chr3	100820996	100820996	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19768	420	11.3556	45.8396	42.0721	170	FALSE	FALSE	TRUE	H3K27Ac
chr3	100925342	100925342	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19770	203	7.88618	23.7102	20.371	183	FALSE	FALSE	TRUE	H3K27Ac
chr3	101161622	101161622	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19772	259	8.10102	29.4266	25.956	305	FALSE	FALSE	TRUE	H3K27Ac
chr3	101170407	101170407	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19773	203	8.32018	23.6547	20.3168	226	FALSE	FALSE	TRUE	H3K27Ac
chr3	101322675	101322675	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19779	47	4.17727	7.52342	4.78348	197	FALSE	FALSE	FALSE	
chr3	101328875	101328875	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19780	78	5.16015	10.7478	7.83055	144	FALSE	FALSE	TRUE	H3K27Ac
chr3	101395524	101395524	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19784	322	7.53694	35.8312	32.2329	155	FALSE	TRUE	TRUE	VistaLimb&H3K27Ac
chr3	101396893	101396893	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19785	274	6.85782	30.941	27.4374	169	FALSE	TRUE	TRUE	VistaLimb&H3K27Ac
chr3	101611832	101611832	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19791	289	9.27027	32.4911	28.9564	215	FALSE	FALSE	TRUE	H3K27Ac
chr3	101711981	101711981	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19792	280	8.69221	31.5592	28.0437	320	FALSE	FALSE	TRUE	H3K27Ac
chr3	101723146	101723146	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19793	2339	26.6668	239.24	233.977	226	FALSE	FALSE	FALSE	
chr3	101902486	101902486	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19795	116	6.15663	14.7354	11.6599	158	FALSE	FALSE	FALSE	
chr3	101929684	101929684	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19797	128	6.33424	15.9611	12.8443	108	FALSE	FALSE	FALSE	
chr3	102099254	102099254	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19800	107	5.91984	13.8265	10.7843	134	FALSE	FALSE	FALSE	
chr3	102150159	102150159	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19801	58	4.03195	8.61596	5.81516	114	FALSE	FALSE	TRUE	H3K27Ac
chr3	102526649	102526649	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19805	191	7.58006	22.4904	19.1822	150	FALSE	FALSE	TRUE	H3K27Ac
chr3	102556317	102556317	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19806	107	5.70151	13.7524	10.7127	178	FALSE	FALSE	FALSE	
chr3	102597152	102597152	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19809	655	13.9069	69.6773	65.5966	216	FALSE	FALSE	TRUE	H3K27Ac
chr3	102647807	102647807	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19810	290	10.0473	32.59	29.0534	235	FALSE	FALSE	TRUE	H3K27Ac
chr3	102657218	102657218	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19811	591	12.9382	63.2024	59.199	263	FALSE	FALSE	TRUE	H3K27Ac
chr3	102674236	102674236	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19813	70	4.91443	9.90942	7.03251	104	FALSE	FALSE	FALSE	
chr3	102996014	102996014	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19814	115	5.74638	14.6399	11.5672	259	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	102997886	102997886	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19815	99	5.20725	12.9987	9.98938	131	FALSE	FALSE	TRUE	H3K27Ac
chr3	103020900	103020900	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19817a	190	7.13634	22.379	19.0733	221	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103058036	103058036	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19818a	143	6.46017	17.5416	14.3725	186	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103171921	103171921	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19819	31	3.39241	5.70729	3.1197	73	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103279871	103279871	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19820	140	6.30883	17.188	14.028	173	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103617341	103617341	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19823	293	10.2005	32.9377	29.3943	163	FALSE	FALSE	FALSE	
chr3	103738105	103738105	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19825	266	8.18063	30.1717	26.6848	167	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103809428	103809428	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19826	55	4.42299	8.29613	5.50755	130	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103914216	103914216	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19827a	128	6.12737	15.9211	12.8056	206	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	103914430	103914430	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19827b	129	6.17025	16.0188	12.9002	420	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	104220347	104220347	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19829	124	6.3563	15.5814	12.476	161	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	104442098	104442098	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19832	62	4.66871	9.09184	6.25789	179	FALSE	FALSE	TRUE	H3K27Ac
chr3	104675542	104675542	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19836	85	5.17425	11.4863	8.54289	222	FALSE	FALSE	TRUE	H3K27Ac
chr3	104690484	104690484	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19837	94	5.6516	12.4835	9.49021	116	FALSE	FALSE	FALSE	
chr3	104733198	104733198	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19838	491	12.0625	53.0722	49.1991	308	FALSE	FALSE	FALSE	
chr3	104864530	104864530	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19843a	116	5.80515	14.7752	11.6988	196	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	104940798	104940798	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19844	406	11.5614	44.4026	40.6572	177	FALSE	FALSE	TRUE	H3K27Ac
chr3	104967761	104967761	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19847	1068	17.1451	111.325	106.84	221	FALSE	FALSE	TRUE	H3K27Ac
chr3	105040206	105040206	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19850	187	7.59297	22.0253	18.7304	146	FALSE	FALSE	FALSE	
chr3	105051266	105051266	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19851	200	7.53176	23.3638	20.0326	174	FALSE	FALSE	TRUE	H3K27Ac
chr3	105085915	105085915	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19854	93	5.38925	12.3107	9.33121	122	FALSE	FALSE	FALSE	
chr3	105209443	105209443	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19855	62	4.66871	9.09184	6.25789	125	FALSE	FALSE	TRUE	H3K27Ac
chr3	105495224	105495224	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19858b	380	10.5257	41.7282	38.0271	549	FALSE	FALSE	FALSE	
chr3	105687419	105687419	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19860	752	15.4442	79.4872	75.2966	398	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	105853940	105853940	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19861	279	8.86761	31.4656	27.9519	451	FALSE	FALSE	TRUE	H3K27Ac
chr3	107281688	107281688	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19866	68	4.68103	9.75871	6.89938	159	FALSE	FALSE	TRUE	H3K27Ac
chr3	107345475	107345475	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19869	184	7.06861	21.7352	18.4473	262	FALSE	FALSE	FALSE	
chr3	107545930	107545930	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19877	2571	23.0276	262.527	257.159	369	FALSE	FALSE	FALSE	
chr3	107593866	107593866	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19880	501	10.4563	54.0019	50.1161	224	FALSE	FALSE	TRUE	H3K27Ac
chr3	107596644	107596644	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19881	113	4.72125	14.467	11.3993	170	FALSE	FALSE	TRUE	H3K27Ac
chr3	107655718	107655718	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19884	62	4.66248	9.07945	6.25789	125	FALSE	FALSE	FALSE	
chr3	107807350	107807350	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19888	161	6.65222	19.327	16.1044	135	FALSE	FALSE	FALSE	
chr3	107834221	107834221	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19890	120	6.32915	15.0981	12.0116	255	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	107850673	107850673	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19891	352	10.8892	38.8791	35.2272	202	FALSE	FALSE	TRUE	H3K27Ac
chr3	108166690	108166690	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19892	678	13.9295	71.9522	67.8441	192	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	108210486	108210486	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19893b	49	3.97307	7.66059	4.91517	339	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	108210717	108210717	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19893c	117	5.845	14.8666	11.7873	570	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	108787800	108787800	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19901	413	9.41284	45.059	41.3036	199	FALSE	FALSE	TRUE	H3K27Ac
chr3	108789544	108789544	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19902	164	5.69483	19.6611	16.4301	156	FALSE	FALSE	TRUE	H3K27Ac
chr3	108791511	108791511	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19903	81	3.90903	11.0275	8.10068	111	FALSE	FALSE	TRUE	H3K27Ac
chr3	108794972	108794972	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19904	305	8.80069	34.0664	30.5009	169	FALSE	FALSE	FALSE	
chr3	108911176	108911176	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19908	45	3.92596	7.29304	4.58192	221	TRUE	FALSE	TRUE	TSS&H3K27Ac
chr3	108927806	108927806	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19909b	103	5.89732	13.3791	10.3504	375	FALSE	FALSE	FALSE	
chr3	109546724	109546724	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19911a	96	5.5533	12.661	9.66213	194	FALSE	FALSE	FALSE	
chr3	109546978	109546978	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19911b	80	5.10023	10.9763	8.05123	448	FALSE	FALSE	FALSE	
chr3	109732526	109732526	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19913	275	9.14268	31.0348	27.5294	175	FALSE	FALSE	FALSE	
chr3	109760692	109760692	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19915	356	10.0647	39.2684	35.6093	357	FALSE	FALSE	TRUE	H3K27Ac
chr3	109890812	109890812	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19917	161	7.06822	19.385	16.1609	137	FALSE	FALSE	FALSE	
chr3	110138254	110138254	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19923	113	5.83661	14.4474	11.3801	224	FALSE	FALSE	FALSE	
chr3	110341353	110341353	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19925	139	6.8802	17.1304	13.972	175	FALSE	FALSE	FALSE	
chr3	110536463	110536463	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19927	251	9.58314	28.6117	25.1576	181	FALSE	FALSE	FALSE	
chr3	110583109	110583109	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19928	51	4.22119	7.89502	5.13975	98	FALSE	FALSE	FALSE	
chr3	112340771	112340771	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19931	62	4.66871	9.09184	6.25789	123	FALSE	FALSE	FALSE	
chr3	114119103	114119103	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19937	266	9.74649	30.1346	26.6483	262	FALSE	FALSE	FALSE	
chr3	114316557	114316557	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19938	1875	25.3664	192.594	187.567	335	FALSE	FALSE	FALSE	
chr3	114380193	114380193	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19939	94	5.6516	12.4835	9.49021	151	FALSE	FALSE	FALSE	
chr3	114507889	114507889	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19940a	40	3.93154	6.77496	4.08748	78	FALSE	FALSE	FALSE	
chr3	114790611	114790611	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19941	86	5.40587	11.6062	8.64997	120	FALSE	FALSE	FALSE	
chr3	115035183	115035183	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19942	576	14.2013	61.6391	57.6561	466	FALSE	FALSE	FALSE	
chr3	115148049	115148049	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19943	262	9.82886	29.7275	26.2495	187	FALSE	FALSE	FALSE	
chr3	115554321	115554321	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19947	126	5.73323	15.7963	12.6847	270	FALSE	FALSE	TRUE	H3K27Ac
chr3	115642602	115642602	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19951a	144	6.32193	17.6486	14.4765	164	FALSE	FALSE	TRUE	H3K27Ac
chr3	115642757	115642757	1	*	b-Catenin_FL_E10.5+DMSO+6h_macs_peak_19951b	181	7.13535	21.427	18.1468	319	FALSE	FALSE	TRUE	H3K27Ac
